yarn_company_name,n
Twisted Filament,1
Twisted Fintch,7
Twisted Hues Hand Dyed Yarns,7
Twisted Limone,7
Twisted Sheep,2
Twisted Sisters,7
Twisted Sisters Fibre Mill,6
Twisted Squirrel Yarn,5
Twisted Whiskers Designs,4
Twisted Willow,4
Twisted Yarns,1
Two Bare Hands,3
Two Birds Knitting Co.,4
Two Black Sheep,5
Two Doves,1
Two Ewes Fiber Adventures,1
Two Grey Dogs Designs,2
Two If By Hand,28
Two Juniper,6
Two Little Birds Yarn,2
Two Paws Handspun,1
Two Sisters Stringworks,4
Two Sisters Yarn Company,7
Two Tigers Yarns,7
Two Waters Fiberworks,3
Two Windows Dye Company,3
Tyddyn Bryn,5
Tykie Knits,6
Tykki Duw Yarns,1
Typical Bliss,1
Tyrannosaurus Knits,6
Tíntica,3
Töting,1
U2B-Textil UG,2
UAB Lama,2
UAB Style,1
UK Alpaca,11
UKI Supreme Corp.,11
ULA+LIA,11
UPW,1
Uberknits,7
Ugly Sweater Yarns,2
Uilenstad Wol & Schapen,1
Uinu,1
Uist Wool,23
Ukryl,1
Uld & Co.,1
Uldfisken,1
Uldgaarden,4
Ull & Piano,3
Ullarvinnslan Gilhagi Woolmill,2
Ullcentrum,16
Ullen vi ärvde,4
Ulli's Wollzauber,10
Ullinek,1
Ullrike by Anki,12
Ulltøsene,4
Ullveig,1
Ulstrup Garn,4
Ultraviolet Yarns,1
Umissy,2
Un Atelier dans la Cour,1
Un Besito Fiber,3
Un-told,2
Unbelieva-wool,9
Undead Yarn,11
Undeniably Loopy,1
Under An English Sky Yarns,3
Under the Olive Tree,8
Undercover Otter,18
Underhill Farm,1
Undreamt,2
Une Louve Dans Les Bois,7
UnexpectedYarns,4
Unfancy Fibers,4
Unfilodi,1
Unica,1
Unicorn Yarn Company,5
Unidled Hands - Fiber Crafts & More,3
"Uniek, Inc.",1
Unikt Garn,3
Union Center Knits,1
Union Fibre,13
Unique Alpacas,1
Unique Chic Studio,5
Unique Handspun,5
Unique Housewares,1
Unique Sapphire Fibre Studio,4
UniqueYarnsCo,3
Unitas,19
Uniti,3
Universal Yarn,47
Universal Yarn - Japan,1
University of Delaware College of Agriculture and Natural Resources,1
University of Glasgow,1
Unlikely Fox Fibers,1
Unplanned Peacock Studio,35
Unraveled Designs and Yarn,3
Unravelled,1
Unwind Yarns UK,1
Unwound's Own,3
Up In Yarns Designs,9
Up North Fiber Co.,1
Up North Yarns,16
Uppingham Yarns,6
Uppspuni,5
Uprooted Farm & Fiber Co.,3
Upstream Alpacas,6
Upton Yarns,7
Uradale Yarns,5
Urban Girl Yarns,2
Urban Wolves Fibre Arts,2
UrbanGypZ Artisan Yarn,9
Ursalia Fibres Studio,5
Urso Yarn Co.,6
Ursula's Alcove,1
Urth,20
Uru.Yarn,18
UschEngel,2
Uschi Wolle,26
Uschita Handdyed,1
Uschitita,15
Utopia,1
Utuna,7
V & A Products Ltd,15
V Yarn,9
VEB Vereinigte Baumwollspinnereien und Zwirnereien,1
VK Yarns,1
VLNAfil,1
VM Fibers,2
VMCJKnitwear,1
VPI Dyes,4
VTC,1
Vaiano,1
Valdani,5
Valentina Colour Works,11
Valentina Wollante,6
Valentine Arts,1
Valeria Lanas,1
Valeria di Roma,44
Valery,1
Valhalla Farm,5
Valhalla Yarns,1
Valkyrie Fibers,7
Valkyrie Yarn & Fibre,7
Valley Shepherd,1
Valley Yarns,87
Valleymaker,1
Value Ball,22
Valuruguai,1
Valvilla Oy,2
Van Der Rock Yarns,5
Vanessa Filatti,4
Vanhalan Lammastila,4
Vardhman,22
Variable Difference,2
Variation de Laine,8
Vartofta,8
Vatnsnes Yarn,11
Vegaknits,9
Vegan Yarn,11
Vegarn,1
Velbujd,1
"Velveteen Alpacas, LLC",2
Vendita,45
Venne,11
Veno,1
Vento d'Italia,1
Venus Europe,1
Vera Yarns Design,6
Veritas,37
Verkegårds,1
Verlene,1
Vermont Alpaca Company,1
Vermont Grand View Farm,3
Vermont Wool Farm & Studio,1
Vermont Yarn Co.,1
Vernitas,1
Vernito verpalai,4
Verse Yarn,2
Verto Di Roma,6
Veselka Yarns,2
Vesle Garneriet,1
ViKanGarn,2
Vicarage Farm,1
Vice,17
Vickevira,11
Vicki Brown Designs,7
Vickie Howell,2
Victoria,6
Victoria House Fibers,9
Victory Farm Alpacas & Store,2
Victory Farm Paco-Vicunas,1
Victory Ranch,3
Vida Lifestyle NY,8
Vidalana,24
Vijay Fibers,13
Viking Fiber Co,3
Viking Yarns,7
Viking of Norway,33
Villa Laurila,15
Villa Mokka,1
Villa Volance,1
Village Farm Alpacas,1
Village Spinning and Weaving,4
Village Yarn,13
Villalankapeli,2
Villapuro,2
Villavintti,1
Villgrater Natur,1
Vilnos Namai Jums,1
Vimar,2
Vines,1
Vinnemeier GmbH,2
Vinnis Colours,5
Vintage,2
Vintage Grrl,1
Vintage Purls,6
Viola,10
Viola Schavon,3
Violet Green,22
Violet Lynx Dyeworks,22
Violette Yarn Co.,4
Virginia Farm Wool Works,3
Virtain Villa,6
Visantia,3
Visible Wool,1
Visiblewool,3
Vislana,2
Vita,54
Vitalgo,19
"Vitka Textiles a.s., Brněnec",1
Vivchari,6
Vivid Creation Fibers,2
Vivid Fiber Arts,12
Vivid Wool,2
Vivid Yarn Studio,15
Vivien Leigh,1
Vivoli Yarns,1
Vizell,2
Vizyon99,1
Vljay Fibers,1
Vlna Hep,1
Vlna Hep New,9
Vlnap a.s.,30
Vlnika,11
Vocabulary Yarns,1
Vog,1
Vogue,2
Voie de Vie Yarn,5
Voilá,1
Volga Wool,2
Von Broich,1
Von Herzen Craft & Fiber Co.,2
Voolenvine Yarns,8
Vortex,6
Voyager Yarn Company,2
Vreseis Ltd,4
Vrinda Yarn,2
Vulcan Yarn,5
Vuonue,6
Vuorelma,8
Vänö Ull,1
Växbo Lin,2
Værbitt,6
Vöslauer,1
W. Heino Vertr. GmbH,1
WC Mercantile,5
WIP Fiber Arts now called Yarnies of Texas,5
WIPyarns,9
WN Yarns,16
WOLLEN berlin,1
WOLLkenSchaf,21
WOOLADDICTS by LANGYARNS,16
WOOLFOLK,13
WOOLapyk,4
WOOLganic,3
WORK+SHELTER,1
WSM,3
WZ Felt and Yarn,1
Wabash Woollen Works,1
Wabi Sabi Yarns,7
Wackadoodles by Laura,1
Wacky Alpacky,1
Wadsworth,1
Wagner Wolle,2
Wagtail Yarns,11
Waifu Yarns,4
Wake Robin Alpacas,1
Walcot Yarns,2
Wales Street Yarns,9
Walhalla Lamm,1
WalkCollection,23
Wallflower Yarns,2
Walløe,1
Walnut Creek Yarn Company,1
Walnut Tree Yarn,2
Wander Luck Fibers,4
Wandering Cat Yarns,33
Wandering Fiber,4
Wandering Goose Farm,1
Wandering Wool,15
Wanderlust Hues,5
Wanderlust and Wool,2
Wangaratta Woollen Mills,2
Wanowa Studio,1
Waratah Fibres,9
Wark Farm,1
Warm Pixie - Pixie.DIY,2
Warm Valley Orchard,2
Warp & Weft AB,2
Washtenaw Wool Company,5
Wat Wollie,4
Watercolours and Lace,48
Waterloo Wools,15
Watermark Fibreart,1
Watershed Fibres,1
Wattlebird Yarn,1
Watts Up Yarn Co.,10
Wawa et compagnie,1
Wax and Skein,6
WayfaringYarns,10
Wayra,1
Wayside Weeds and Wools,1
We Love Knitting,4
We Love Yarn,7
We Will Tell You All Of Our Secrets,5
We are KAL,3
WeStYarn,3
Wear Alpaca,2
Wear it Warmly,1
Weavers Cottage Yarn,2
Wedermann,1
Wedgewood Fibers,4
Wee & JoJo Yarns,1
Wee Chickadee Wool Co.,5
Wee County Yarns,4
Wee Croft,1
Weeds & Wool,1
Weefwinkel,1
Weenskein,1
Weird Sisters Wool Emporium,5
Weku Yarn,3
WelcomeYarn,1
Weldraad,3
Wellground,1
Wellington,2
Wellington Fibres,19
Wellspring Farms,1
Wellspring Woolens,1
Weltus,3
Wenco,4
Wendy,57
Wendy (India),6
Wendy's Wonders,31
Wensleydale Longwool Sheepshop,3
Wentworth Distributers,2
Wentworth Yarns,2
Werdenfelser Schafwolle,2
Werner & Carlström,1
Wertstückchen,15
West 7th Wool,9
West Coast Colour,9
West Coast Yarn Co.,3
West Corner Wool,2
West Green Loft Yarns,7
West Wool,3
West Yorkshire Spinners,29
WestWooly Yarn,1
Western Sky Knits,73
Westerwälder Wollschmiede,5
Westfalen Wolle,1
Westlake,5
Weston Hill Farm,1
Wetterhoff,8
Wharfedale Woolworks,6
Wharncliffe Alpaca Stud,1
What Mustard Made,3
What the Flock Hand Dyed,5
Wheeldale Woolcrafts,2
Whimsical Colors,19
Whimsical Knits,3
Whimsye Fibers,1
WhimzeeStitches Yarn Co.,5
Whimzy,5
WhirlExpo,1
Whirled Yarn/The Wicked Stitch,1
Whirlwind Ranch,1
Whisker Graphics,1
Whiskerknits,1
Whisper,1
Whispering Pines,1
Whistlebare,9
Whistlestop Vintage,4
White Barn Farm Sheep & Wool,8
White Birch Fiber Arts,21
White Dog Fiber Co.,1
White Gum Wool,6
White Violet Farm Alpacas,3
White Whisker Studios,4
WhiteWillow,3
Whitefish Bay Farm,1
Whitin Yarn,1
Whole Knit n' Caboodle,8
Whorled Peace,5
Why Don't we Knit?,2
Why Knot Fibers,25
WhyNot Alpacas,1
Wibbo's Works,1
Wibra,68
Wichita Woolery,3
Wicked Ewe Fiber Arts,3
Wicked Knitta,1
Wicked Woollens,1
Widdershin Woolworks,9
Wild & Wooly Colorways,1
"Wild Apple Hill Farm, Ltd.",1
Wild Atlantic Yarns,14
Wild Barn Yarn,1
Wild Bobbin Yarns,1
Wild Brier,1
Wild Child Yarn,3
Wild Earth Yarns,7
Wild Geese Fibres,4
Wild Happy Color,1
Wild Hare Fiber Studio,10
Wild Haven Fiber Company,2
Wild Lilac Moon,1
Wild Meadow Angora,1
Wild Orchids Fiber Arts,3
Wild Rivers Wool Factory,2
Wild Rose Yarn,1
Wild Skein,1
Wild Spinster,1
Wild West Weaver,1
Wild Wood Wool,7
Wild Woolery,3
Wild Yarn Dreams,4
Wild in the Woods,5
WildStar Fibers,5
WildWestDye,6
Wildblume,4
Wildcraft,14
WildeThyme Art,3
Wildewood Fibers,4
Wildfire Dreams,1
Wildflower Dye,1
Wildflower Whimsy,15
Wildflower Yarn,3
Wildwood Acres Alpacas,1
Wildwood Alpacas,1
Wildwood Yarns,12
Wilfert's,18
Wilkinson,3
Wilko,1
Will-Ewe Farm Yarn,1
Willabaa,1
Willamette Valley Wool Company,10
Willmark,2
Willo Fibres,2
Willow & Hare,1
Willow & Lark,7
Willow Cottage Yarns,2
Willow Fairy Wool,1
Willow Glen Farm,1
Willow Hill Yarn Company,1
Willow Knits,1
Willow Tree Yarn,9
Willow Wood Pond,3
Willow Yarns,65
Willow and the Wisp,1
Willow on the Water,6
Wiltex Threads,3
Wimsegarn,1
Win(d)dorf,1
Wind-Gait Farm,1
Windblest Farm,2
Winding River Farms,7
Windmill Yarn and Fibre,1
Windsong Farm Originals,1
Windsor Farms Rabbitry,3
Windswept Fibres and Design,1
Windy Hill Fibers,1
Windy Lane Farm,1
Windy Valley Muskox,10
Wing & A Prayer Farm,15
Wingham Wool Work,1
Winter Mountain Fibers,2
Winter's Past Farm,1
Winterberries Yarn,1
Winterfound Farm,1
Winters Gone Farm,1
Winterside Farm,2
Wips On Sticks Fiber Co.,2
"Wisconsin Highlands Farms, Ltd.",3
Wisdom Yarns,6
Wish Knits UK,2
WishFox Dyeworks,8
Wishbone Yarn,16
Wister,34
Wistyria Editions,1
Witch Candy,11
Witch Fibre Co,2
WitchCraftyLady,1
Witches Brew,6
Witchfire Fiber Co,1
With Grace She Knits,1
With Pointed Sticks,5
Wits End,1
WoHa Hamburg,2
WoHa Norderstedt,1
Wobble Gobble,8
Wol Uniek,2
Wol Verhalen,10
Wol met Verve,10
Wol zo eerlijk,2
Wolans Yarns,1
Wolcafe,2
Wolcentrum Nederland,1
Wolder,1
Wolds View Yarns,3
Wolf Creek Wools,12
Wolf Ridge Icelandics,5
Wolff&Schafe,8
WolfyWool Yarn,4
Wolken Spiel,1
Woll Butt,191
Woll Schwarz,1
Woll Service Geisenfeld,1
Woll-Street,1
Woll-land,22
WollArt,1
WollExclusiv,14
WollKonig,3
WollService,8
Wollabee,3
Wollartist manufacture 33,1
Wollbombole,3
Wollbonbon,7
Wollcandy,1
Wolldackel,5
Wolle &  Mehr in Trebbin,1
Wolle & Teppich Manufaktur Maren Ellerbrock Weberei Eutin,1
Wolle 1000,1
Wolle Hartmuth,7
Wolle Kunterbunt,17
Wolle Rödel,145
Wolle Willich,3
Wolle Zimmermann,1
Wolle mit Herz,1
Wolle und Hobby,4
Wolle's Yarn Creations,18
Wolle-Halle,3
Wolle-Online,4
Wollehimmel,3
Wollelfe,13
Wollen Yarn,4
Wollerey,11
Wolleverliebt,11
Wollewien,12
Wollfactory,60
Wollfaktor,20
Wollfamos,2
Wollfarm,1
Wollfeuerwerk,4
Wollfratz,1
Wollfruechtchen,3
Wollgecko yarns,3
Wollglöckchen,1
Wollhäschen,2
Wolliez,3
Wolliges (ät) Petra Felden,1
Wollikate(r) für Wollmäuse,3
Wollinchen,3
Wollium,12
Wollkatze,25
Wollkekse,2
Wollkenlos,1
Wollkenschloss,6
Wollknoll,4
Wollkontor,3
Wollkönigin,3
Wollmanufaktur Filges,3
Wollmaus Wolle,1
Wollmupfel GmbH,1
Wollmuschi HD,2
Wolloholiker,10
Wollpalast,1
Wollpapst,9
Wollrad,1
Wollrausch,2
Wollschaaarf,4
Wollschickeria,2
Wollshop Willms,1
Wollsisters,5
Wollspinnerei Vetsch,9
Wollstube Kreutter,1
Wollstudio,1
Wollsucht,1
Wollteam,4
Wolltraum,6
Wollträume,23
Wollwandel,1
Wollwerk,6
Wollwunderwelt,16
Wolop,8
Wolwereld,3
Wonderland Dyeworks,2
Wonderland Yarns & Frabjous Fibers,24
Wonderwool Yarns,1
Wonoco Yarn Co,1
Woo Sheeps,11
WooCrafts,1
Woobies Wool,5
Woodico,1
Woodland Fibre Arts,7
Woodland Yarn Co,1
Woodpark Wool,2
WoodsEdge Wool Farm,1
Woodward's,1
Woofer Wearables,1
Wool & Honey,1
Wool & Palette,3
Wool & Wanderlust,8
Wool & Woollen | Lõng ja Lõngast,3
Wool & Yarn Ltd.,13
Wool 4 Ewe,1
Wool Connection,3
Wool Couture,3
Wool Envy,3
Wool Faery,1
Wool Interrupted,4
Wool Is Why,1
Wool Maiden,3
Wool Me Once Fibers,27
Wool Mouse,1
Wool Out Of Wales,3
Wool Paint Yarns,2
Wool Party Yarns,1
Wool Republic,2
Wool Rx,1
Wool Sundae Yarn Parlor,3
Wool Therapy,9
Wool Tree Yarn,1
Wool Works,1
Wool You Dare Textiles and Fibre,1
Wool and Forest,4
Wool and Mania,1
Wool and Vinyl,5
Wool and Works,4
Wool and the Gang,25
Wool for the Dame,1
Wool from Wales With Love,1
Wool in the Woods,17
Wool is the Answer,2
Wool of Fame,19
Wool on the Exe,1
Wool2dye4,85
Wool4you,3
WoolBabyWool,5
WoolBeatz,1
WoolDreamers,4
WoolInksYarn,1
WoolKiss,2
WoolMarin,4
WoolPig Crafts,2
WoolSilkLace,7
WoolSociety,1
WoolUpNorth,7
WoolWomen,1
Woola Oops,4
WoolamalooYarnstore,3
Woolbags,1
Woolbearers,20
Woolberry Fiber Co.,24
Woolcity,1
Woolcraft,33
Woolcroft Yarn Co,1
Wooldancer Art Yarn Designs,1
Woolen Boon,10
Woolen Horse,2
Woolen Mill St. Yarns,7
Woolen Women Fiber,3
WoolenCat,1
WoolenWomenFibers,1
Woolens and Nosh,6
Woolerton Estate Yarns,4
Woolevo,2
Woolfiend,10
Woolfish,1
Woolforbrains,1
Woolful,1
Woolgatherings,16
Woolgrey,3
Woolhunter,25
Wooliette,1
Woolissime Yarns,16
Woollala,10
Woollen Wytch,2
Woollenflower,6
Woollerton Estate Yarns,1
Woollies by Wurmie,6
Woollisa,8
Woolly,11
Woolly Adventures,1
Woolly Boully,4
Woolly Chic,6
Woolly Elephant,1
Woolly Goodness Yarns,3
Woolly Hugs,16
Woolly Mama Yarns,4
Woolly Mammoth Fibre Company,20
Woolly Rabbit Designs,4
Woolly Wagtail,1
Woolly Yarn Co,1
Woolly and Warmy,21
WoollyMamaYarns,2
Woollywumpkins Hand Dyes,12
Woolmarket Fibers,2
Woolness by Claudia,1
Woolou Yarn,2
Woolove,4
Woolpack Yarn Co.,1
Woolpedia,3
Woolrae Studio,3
Woolridge Farm,1
Woolrush,1
Wools of Holland,1
Woolsgarden,1
Wooltopia,18
Wooltops,15
Wooltwist,1
Woolworths Australia Limited,1
Wooly Booger Yarns,1
Wooly Bubs,1
Wooly Cottage,1
Wooly Mammoth Dyed,2
Wooly Spruce Farmstead,1
Wooly Treasures,3
Wooly Wench,2
Wooly West,5
Wooly Wonders by Mel,1
Wooly Wonders by Nada,5
Wooly Wonka Fibers,30
WoolyTizy,3
Woolyarns New Zealand,4
Woolyhippo,1
Woolyimpi Yarns,1
Woolyknit,9
Work Play Knit,4
World of Difference,1
World of Wool,17
World of Yarn,7
Worldyarns Group,2
Wound Up Fiber Arts,8
Woven - N - Spun,1
Woven Art,6
WovenGems,3
Wrap & Turn,1
Wrap Around Purl,1
WrapNTurn,1
Wren & Ollie,8
Wren Couture,2
Wren House Yarns,6
Wrigglefingers,8
Wulla,2
Wullenstudio,3
Wunderbunt,11
Wunderwolle,4
Wupperschaefchen,3
Wuthering Sheep,4
Wyvern Wool,1
Wålstedts,2
Wöllkchen,1
Włóczki Warmii,12
X O L L A,1
Xenos,10
Xiao Xian,1
XiaoTianShi,1
Xima,4
"Xinli  Wool Spinning Co., Ltd.",1
Xintia Yarns,3
Xisqueta,3
Xomiak,1
Xpressions,1
XrayAnn,9
YARNSHINE,2
YLI,4
YOI Hand Dyes,1
YOTH Yarns,7
YYC Knits,11
YaRn Studios,1
Yaeger's Acres,1
Yama Yarn,12
Yampa Valley Fiberworks,1
Yan-Tan-Tethera Hand-Dyed Yarns,13
Yanabey,10
Yanagiyarn,4
Yankee Dyer Yarns,11
Yanse 妍色,1
YarXlex,3
Yarbow,2
Yarn & Friends,3
Yarn Adventures,5
Yarn Ahoy,7
Yarn All Over,1
Yarn Angels,3
Yarn Baby®,9
Yarn Barn of Kansas,10
Yarn Barn of San Antonio Fibers,1
"Yarn Barn, Australia",5
Yarn Bazaar,2
Yarn Bee,74
Yarn Botanika,5
Yarn By Jane,1
Yarn By Sanders,1
Yarn Cafe Creations,19
Yarn Carnival (Discontinued),14
Yarn Cloud,6
Yarn Confectionery,1
Yarn Creations,2
Yarn Dance,1
Yarn Daze,8
Yarn Dreamer,1
Yarn Dye-it,1
Yarn Edition,7
Yarn Enabler,4
Yarn Exhibitionist,1
Yarn Experiments,9
Yarn Fair,1
Yarn Fairy,29
Yarn Forward,1
Yarn Garden UK,7
Yarn Geek Fibers,7
Yarn Habits,8
Yarn Harvest,1
Yarn Hero Fiber Arts,12
Yarn Hollow,28
Yarn Hound,1
Yarn In The Box,4
Yarn In XS,3
Yarn Indulgences,23
Yarn Ink,12
Yarn Is Love By Lisa,1
Yarn Junkie,6
Yarn Loft,15
Yarn Love,16
Yarn Loving Lady,5
Yarn Lust,18
Yarn Magpie,2
Yarn Makes Me Happy,1
Yarn Matrix,2
Yarn Matters,2
Yarn Mixology,2
Yarn Nerd,7
Yarn Nouveau,8
Yarn O'Clock,1
Yarn Oddities,1
Yarn Or A Tale,1
Yarn Over Floyd,6
Yarn Over New York,17
Yarn Paradise (CA),1
Yarn Pimp,4
Yarn Pirate,10
Yarn Place,24
Yarn Pop,1
Yarn Queen Prague,1
Yarn Rainbows,2
Yarn Retriever,4
Yarn Sellar,2
Yarn Snob,10
Yarn Source,2
Yarn Source Manila,1
Yarn Stash,4
Yarn Stash Pmb,4
Yarn Sundae,1
Yarn Tales,2
Yarn Therapy,13
Yarn Trader,5
Yarn Traders,1
Yarn Treehouse,15
Yarn Unique,2
Yarn Vibes,3
Yarn Wench,3
Yarn Whisperer,1
Yarn and Colors,15
Yarn and Dogs,2
Yarn and Socks,3
Yarn and Soul,2
Yarn and Thyme Fibers,4
Yarn by LMRK,2
Yarn by Stu,1
Yarn for the Soul,3
Yarn over Jamtland,1
Yarn to Knit,10
Yarn to You,10
Yarn with Attitude,1
Yarn with Love,2
YarnArt,151
YarnArtSerious,1
YarnCast,1
YarnCreations,1
YarnHome,1
YarnHygge,6
YarnMagnet,1
YarnPig,3
YarnPony,7
YarnStories,8
YarnTasia,6
YarnTraders,1
YarnTrekker,9
YarnYarn Co.,4
YarnYay!,2
Yarna,51
Yarnaceous Fibers,10
Yarnadoodledoo,2
Yarnahoy,3
Yarnamour India,2
Yarnandkisses,4
Yarnarchy,8
Yarnatic,3
Yarnbird Studio,1
Yarnbox,2
Yarnbreath,2
YarnbyStu,5
Yarncatcher,2
Yarncraft Ltd,4
Yarndyeries,1
Yarnela,4
Yarneline,5
Yarnfair,6
Yarnfloozy,23
Yarngrimoire,30
Yarnhouse Studio,2
Yarni Girl,1
Yarnia,5
Yarnie Nana,1
Yarninchen,1
Yarning Apart,10
Yarning for You,1
Yarnitaly,1
Yarnitas,5
Yarnitoli,2
Yarnium,7
Yarnivorous,2
Yarnkart,3
Yarnoodles,17
Yarnopia,1
Yarnorama,2
Yarnotion,1
Yarnplayer,1
Yarnpunk,1
Yarns & Barns,3
Yarns & Beyond,1
Yarns By The Bay,2
Yarns Crazy Obsessions,1
Yarns Ewe'll Love,2
Yarns From The Plain,6
Yarns Northwest,3
Yarns Plus,5
Yarns With Alix,1
Yarns by HPF,1
Yarns by HomePlace Farm,1
Yarns by Michelle,1
Yarns from Heaven,6
Yarns from the Haunted Surf Shack,1
Yarns of Italy,9
Yarns of the Yampa Valley,1
Yarns to Inspire,8
Yarns to Yearn For,10
Yarns.gr,1
YarnsByTheBay,1
Yarnscape,8
Yarnslayer Fibers,2
Yarnsmith's Pure Alchemy,2
Yarnstore.eu,1
Yarntails,1
Yarntelier,2
Yarntherapy,1
Yarntopia Treasures,14
Yarnundyed,54
Yarnundyed Knits,10
Yarnway,3
Yarnwick Friendly Fibers,2
Yarnworthy,3
Yarny Love,8
Yarny Mammoth,1
Yarnz2go,11
Yatsal,7
Yellow Door Yarn,4
Yellow June Fiber Company,1
Yellow Stitch,1
Yellowblueyarn,1
Yeoman Yarns,33
Yeonil Textile,1
Yerba Yarns,1
Yes. I Wool,1
Yeti Yarns,5
Yi,1
Yipee Yarn,11
Yipianqing,11
Yliristniemen TIla,1
Yllet,4
YlloTyll,3
Yokota,2
Yolo Wool Mill,1
Yonkey Monkey,2
Yoriko Oki,1
Yoriko by Fibre Art Studio,1
Yorkie Yarns,3
YorkieSlave Artworks,1
Yorkshire Dale Yarn,7
Yorkshire Meadows,1
Yorkshire Rose Farm,1
Yorkshire Wildlife Trust,3
Yorn Boutique,2
Yoshi and Lucy,9
You Knit I Dye,6
Youghiogheny Yarns,16
Young Yarns,2
Younger Yarn,12
Your Local Fiber Farm,7
Your Mom Knits,11
Ysolda,9
Ystabø Gull,7
Ystrad,1
Yubina,3
Yukinohi Yarn,1
Yukis,1
Yumco,2
Yumeya,2
Yumi Yarns,1
Yummee Yarn,3
Yummy Yarns,5
Yummy Yarns UK,11
Yundi & Grete,7
Yunus Textile,1
Yuruga Plains,2
Yuzawaya,20
Yvieknits Yarn,15
Z. Hinchliffe & Sons,2
ZEST for yarn,2
Zagroda,11
Zakami,8
Zakręcone Motki,5
Zanetto,2
ZanieCrafts Handmade Fiber Creations,3
Zanz,1
Zaol,8
Zareska,2
Zarzuela's Fibers,9
Zaubergloeckchen,10
ZauberkunstGarne,5
Zaubermausis Wollstübchen,1
Zauberwiese,119
Zazu Yarns,2
Zealana,13
Zebisis Designs,1
ZebraYarns,1
Zeeman,68
Zeenas Design,10
Zeezee Textiles,6
Zegna Baruffa,55
Zelda's Dippins,2
Zellers,3
Zen Yarn Garden,26
Zenitude,6
Zephyr Designs,3
Zettl,57
Zgarn,1
ZiaWoolz,13
Zigo Zago,1
ZigoZago,2
Zilt & Zeeuws,3
Zippy Zebra Yarn,7
Zitron,61
ZoYarns Paris,2
Zoar Farms,2
Zomari Dyelab,5
Zombie Yarns,20
Zona Blue Design,2
Zorn Junction Yarn Co,1
Zschopau Wolle,2
ZtringZ,1
ZuZu Hobby,2
Zwartbles Ireland,1
Zwerger Garn,79
Zwool,5
Zümrüt,3
Zürcher Stalder,5
a greater gift,1
a thing for string,8
aRockandaTree,4
absolute jeanius,1
aebbeHandmade,1
aebbeYarn,3
af-Wolle,1
agirlandherwool,4
ak Traditions,2
akasyaiplik TURKIYE,2
al-abrigo,1
alfabette zoope,8
alpakamia,1
amiQs,2
amirisu,4
amuneiro,10
anabelcolori,1
annie yarn,1
asfaltsflickan designs,4
au fil d'horus,3
av J,5
averageshark,2
baa ram ewe,2
beWoolen,3
bedhead fiber,4
blaurosagrün,1
bluecardis,1
bonbonki hand dyed yarns,3
brandys-kreativ,1
by Annie Claire,1
by Briony,6
by Kiilerich,9
by Miranda Mae,2
by Nicole,8
by Nyboe,1
by Wollbiene,4
byClaire,3
casa de karma,8
cashmere corner,1
cha0ticYarns,6
charlisa yarns,2
chickpea yarns,3
chromodyenamics,1
cjkoho Designs,10
cloudyyarns,2
coriand3r knits,19
cosymakes,14
cowgirlblues,12
craftypuppylover,5
crazybeautifulyarn,6
crazycatladyMel Hand-dyed,1
cuppycake yarnz,3
dLana*,9
daisy hill yarns,1
de Vlotte Knot,1
deanimas Colorado Wool,1
debonnaire,30
di Luce,13
di.Vé,25
diesunddasbeifischers,2
djfleesh Handknits,1
dona maria,4
dunkelgrün,2
dye Bath,4
dye madders,3
dyeBATH,3
dyed by lindsay,4
dyedream,2
dyemystyle,7
dyenamic duo,1
e-galanteria,1
eXtreme Spinning,2
ebo style,1
edelfaden,5
eka,1
elann.com,3
elbwolle,3
electrictree yarns,6
elements,1
emilou,10
epipa yarns,1
erban(studio) - Yarn Yums,1
evfibres,1
evoke hand dyed yarn,23
evonnewee,1
ewe2yarn,14
ewephoric fibers,2
extreme yarn,2
fantasiewolle,1
farbenprächtig,7
faunlouise (previously hands+notions),1
feathersnpearlsYarn,2
feinstdesign by Wollmobil,1
fiber fluke,1
fiberstory,11
fibresquisse,2
filarte,1
filelya,4
filzlinge,1
fivemoons,25
fliegendekiwi Garne,1
flik handspun,4
flower coloured yarn,2
fluffosity,3
folly.me,22
fonty,79
foxis-hobbycorner,3
frau mascha,3
frau wo aus po,17
frauWolle,2
geeyouknit!,1
genevieve's,1
gnarledpaw,33
grist creative,1
grossewolle,6
guttersnipe yarn,1
haalu,1
handdyed.dk,7
handdyedberlin,5
handgefaerbt,18
handgesponnen.at,1
handmade by isamara,9
heavenlyflowerdesign,2
hellomello handspun,6
hessnatur,1
hexenwerk,2
heybrownberry Yarns,4
hobbyra hobbyre,18
hobbytime,3
home craft,1
honeysuckleblue,1
hs-garn-design,6
htNEVELE designs,4
i make things,1
iKKe,14
iKNITiatives,3
iPaint (uKnit) Handpaint Originals,1
icandyarn,5
ideas daily,3
iinouiio,2
iknit2purl2 YARNS,9
ilex.every.day,1
ilfilorosso yarns,1
imbued fibers,2
indieknits,2
indigo color co.,1
inoxia studios,1
inspired mama MAKES!,3
italYarns,2
jaWoi,2
jesdane,2
jesspins,1
jhandmade,1
jolaines,1
jwrayco,5
karlaA,6
keepsakefiber,3
kniTime Hand Dyed,11
knit-a-porter,1
knitshop yarns,12
knitting4fun,5
knittydirtygirl,4
knoop: hand dyed yarn,1
knottygnome yarns,1
korrekt,4
kreatinabluhm,6
kunterbuntewolle,1
ky homespun,1
lakeside-wolle,7
le coeur,1
leethal,6
les laines du Mouchon,3
